timestamp,open,high,low,close,volume,close_time,quote_volume,trades_count,taker_buy_volume,taker_buy_quote_volume,ignore,fundingRate
2025-03-22 16:03:00,84037.0,84053.1,84025.1,84053.0,51.263,1742659439999,4307782.18380,831,29.225,2455811.28020,0,5.092e-05
2025-03-22 16:04:00,84053.1,84053.1,84025.1,84025.2,9.222,1742659499999,774951.00830,443,3.577,300576.51110,0,5.092e-05
2025-03-22 16:05:00,84025.1,84025.2,84025.1,84025.1,17.54,1742659559999,1473800.86500,306,6.110,513393.97200,0,5.092e-05
2025-03-22 16:06:00,84025.1,84025.2,84021.1,84021.2,21.284,1742659619999,1788363.58440,395,4.789,402385.19080,0,5.092e-05
2025-03-22 16:07:00,84021.1,84021.2,84021.1,84021.1,5.686,1742659679999,477744.24400,189,2.694,226353.11280,0,5.092e-05
2025-03-22 16:08:00,84021.1,84053.0,84021.1,84052.9,36.103,1742659739999,3033795.40480,711,29.054,2441356.59360,0,5.092e-05
2025-03-22 16:09:00,84053.0,84053.0,84050.0,84050.1,20.811,1742659799999,1749179.31370,349,12.067,1014237.10390,0,5.092e-05
2025-03-22 16:10:00,84050.1,84057.5,84050.0,84057.5,14.664,1742659859999,1232556.67570,337,13.279,1116141.09290,0,5.092e-05
2025-03-22 16:11:00,84057.5,84076.7,84057.4,84076.7,53.737,1742659919999,4517389.47860,691,46.150,3879555.78430,0,5.092e-05
2025-03-22 16:12:00,84076.7,84079.8,84052.1,84056.4,109.683,1742659979999,9220597.31940,1031,12.158,1022181.65590,0,5.092e-05
2025-03-22 16:13:00,84056.3,84064.0,84056.3,84063.9,17.569,1742660039999,1476883.83740,400,7.207,605818.54300,0,5.092e-05
2025-03-22 16:14:00,84063.9,84072.4,84063.8,84072.1,21.023,1742660099999,1767368.96040,368,18.329,1540895.53610,0,5.092e-05
2025-03-22 16:15:00,84072.2,84072.2,84054.8,84057.9,14.406,1742660159999,1210981.43640,371,6.314,530739.56270,0,5.092e-05
2025-03-22 16:16:00,84057.8,84071.1,84054.8,84068.5,27.365,1742660219999,2300250.35620,493,18.447,1550591.93900,0,5.092e-05
2025-03-22 16:17:00,84068.5,84068.5,84063.3,84063.3,22.351,1742660279999,1879008.04970,268,4.452,374270.79420,0,5.092e-05
2025-03-22 16:18:00,84063.4,84068.5,84050.1,84068.4,67.172,1742660339999,5646210.40960,698,57.137,4802664.34540,0,5.092e-05
2025-03-22 16:19:00,84068.4,84079.4,84068.4,84079.3,15.575,1742660399999,1309439.49010,357,10.969,922199.37630,0,5.092e-05
2025-03-22 16:20:00,84079.4,84079.4,84050.1,84050.1,68.345,1742660459999,5745182.14120,502,12.948,1088465.79350,0,5.092e-05
2025-03-22 16:21:00,84050.1,84094.6,84050.1,84094.5,31.181,1742660519999,2621307.23160,618,25.724,2162535.50260,0,5.092e-05
2025-03-22 16:22:00,84094.6,84094.6,84094.5,84094.6,12.857,1742660579999,1081203.84010,353,8.536,717831.50560,0,5.092e-05
2025-03-22 16:23:00,84094.6,84112.3,84094.5,84112.3,50.772,1742660639999,4270281.76670,759,30.583,2572177.27160,0,5.092e-05
2025-03-22 16:24:00,84112.2,84112.3,84101.0,84101.1,15.047,1742660699999,1265490.91020,474,5.248,441368.77930,0,5.092e-05
2025-03-22 16:25:00,84101.1,84109.3,84086.4,84086.5,16.102,1742660759999,1354210.27570,596,6.531,549292.90240,0,5.092e-05
2025-03-22 16:26:00,84086.4,84086.5,84086.4,84086.4,4.768,1742660819999,400924.20420,222,2.490,209375.38500,0,5.092e-05
2025-03-22 16:27:00,84086.4,84089.9,84086.4,84089.8,12.568,1742660879999,1056807.07050,318,5.646,474758.83030,0,5.092e-05
2025-03-22 16:28:00,84089.9,84101.4,84089.8,84101.3,8.558,1742660939999,719676.33230,354,6.388,537193.60840,0,5.092e-05
2025-03-22 16:29:00,84101.4,84101.4,84090.1,84099.6,22.114,1742660999999,1859708.19280,485,9.640,810686.52420,0,5.092e-05
2025-03-22 16:30:00,84099.6,84121.4,84099.5,84115.7,32.569,1742661059999,2739511.21020,698,26.778,2252380.98490,0,5.092e-05
2025-03-22 16:31:00,84115.7,84115.8,84102.2,84102.3,20.906,1742661119999,1758408.60520,475,11.923,1002810.05800,0,5.092e-05
2025-03-22 16:32:00,84102.2,84102.3,84086.1,84086.2,23.589,1742661179999,1983785.31850,469,2.807,236059.67530,0,5.092e-05
2025-03-22 16:33:00,84086.2,84099.2,84086.1,84096.8,11.188,1742661239999,940838.50010,404,8.889,747506.22770,0,5.092e-05
2025-03-22 16:34:00,84096.8,84103.6,84096.8,84096.9,8.656,1742661299999,727966.89060,393,4.836,406699.35770,0,5.092e-05
2025-03-22 16:35:00,84096.9,84096.9,84070.3,84070.4,27.602,1742661359999,2321011.35050,509,2.045,171958.30020,0,5.092e-05
2025-03-22 16:36:00,84070.3,84073.6,84070.3,84073.5,13.03,1742661419999,1095440.43290,420,8.275,695683.90680,0,5.092e-05
2025-03-22 16:37:00,84073.5,84073.6,84070.8,84070.9,25.911,1742661479999,2178392.84380,342,11.839,995317.39020,0,5.092e-05
2025-03-22 16:38:00,84071.0,84071.0,84070.9,84071.0,15.484,1742661539999,1301754.32820,202,5.126,430947.94600,0,5.092e-05
2025-03-22 16:39:00,84070.9,84080.9,84070.0,84078.2,28.418,1742661599999,2389190.58810,478,13.744,1155490.69980,0,5.092e-05
2025-03-22 16:40:00,84078.3,84078.3,84075.3,84075.4,14.881,1742661659999,1251155.37970,233,2.182,183453.03500,0,5.092e-05
2025-03-22 16:41:00,84075.4,84075.5,84066.4,84066.4,7.139,1742661719999,600173.56790,271,1.363,114586.74730,0,5.092e-05
2025-03-22 16:42:00,84066.4,84086.0,84054.7,84085.9,48.695,1742661779999,4093395.69320,915,14.676,1233734.77660,0,5.092e-05
2025-03-22 16:43:00,84085.9,84095.2,84085.9,84095.2,7.113,1742661839999,598145.67500,265,4.351,365887.78480,0,5.092e-05
2025-03-22 16:44:00,84095.2,84095.2,84083.8,84083.8,13.386,1742661899999,1125610.52840,362,7.548,634687.70840,0,5.092e-05
2025-03-22 16:45:00,84083.8,84083.9,84052.9,84052.9,20.382,1742661959999,1713485.25080,611,1.640,137862.56090,0,5.092e-05
2025-03-22 16:46:00,84052.9,84055.6,84052.9,84055.5,9.535,1742662019999,801461.62730,313,4.791,402705.18230,0,5.092e-05
2025-03-22 16:47:00,84055.6,84055.6,84052.0,84052.0,13.852,1742662079999,1164301.63640,341,4.129,347051.38690,0,5.092e-05
2025-03-22 16:48:00,84052.0,84055.6,84052.0,84055.6,15.838,1742662139999,1331236.34960,400,8.956,752775.31150,0,5.092e-05
2025-03-22 16:49:00,84055.6,84076.2,84055.5,84063.2,41.417,1742662199999,3481656.73190,553,19.087,1604428.83590,0,5.092e-05
2025-03-22 16:50:00,84063.2,84063.2,84063.1,84063.1,9.122,1742662259999,766824.18910,205,5.909,496729.44880,0,5.092e-05
2025-03-22 16:51:00,84063.2,84063.2,84063.1,84063.2,6.997,1742662319999,588190.00840,243,4.977,418382.54640,0,5.092e-05
2025-03-22 16:52:00,84063.1,84130.0,84063.1,84105.0,257.326,1742662379999,21641032.42870,1857,230.553,19389801.15730,0,5.092e-05
2025-03-22 16:53:00,84105.1,84105.1,84093.7,84100.7,21.262,1742662439999,1788118.43230,414,11.715,985179.59260,0,5.092e-05
2025-03-22 16:54:00,84100.7,84100.7,84095.6,84095.6,11.952,1742662499999,1005144.36440,374,3.870,325462.18460,0,5.092e-05
2025-03-22 16:55:00,84095.7,84105.0,84095.6,84098.9,24.168,1742662559999,2032575.54230,418,5.832,490455.82590,0,5.092e-05
2025-03-22 16:56:00,84099.0,84100.0,84098.9,84100.0,13.27,1742662619999,1115996.84350,257,11.519,968739.26960,0,5.092e-05
2025-03-22 16:57:00,84100.0,84100.0,84099.9,84100.0,8.022,1742662679999,674649.91250,249,5.147,432862.70000,0,5.092e-05
2025-03-22 16:58:00,84100.0,84100.0,84097.8,84097.9,11.64,1742662739999,978903.73560,237,3.186,267936.12990,0,5.092e-05
2025-03-22 16:59:00,84097.9,84097.9,84097.8,84097.9,3.708,1742662799999,311834.85430,150,2.119,178203.45010,0,5.092e-05
2025-03-22 17:00:00,84097.9,84120.6,84097.8,84120.6,23.409,1742662859999,1968816.22200,536,21.490,1807414.32860,0,5.092e-05
2025-03-22 17:01:00,84120.6,84121.1,84088.2,84088.2,44.864,1742662919999,3773659.99220,716,17.230,1449311.58560,0,5.092e-05
2025-03-22 17:02:00,84088.2,84088.3,84088.0,84088.1,19.491,1742662979999,1638962.08310,437,2.670,224515.53160,0,5.092e-05
2025-03-22 17:03:00,84088.1,84088.1,84084.2,84084.3,11.967,1742663039999,1006266.40660,294,1.958,164640.98480,0,5.092e-05
2025-03-22 17:04:00,84084.3,84088.4,84084.2,84088.3,24.956,1742663099999,2098434.15970,385,21.111,1775116.38780,0,5.092e-05
2025-03-22 17:05:00,84088.4,84104.8,84088.3,84099.9,17.748,1742663159999,1492594.29410,551,7.423,624236.69750,0,5.092e-05
2025-03-22 17:06:00,84099.9,84100.0,84099.9,84100.0,5.071,1742663219999,426470.80790,230,2.150,180815.00000,0,5.092e-05
2025-03-22 17:07:00,84100.0,84100.0,84090.1,84090.2,9.661,1742663279999,812442.57120,321,2.579,216868.63560,0,5.092e-05
2025-03-22 17:08:00,84090.2,84106.9,84090.1,84101.0,28.053,1742663339999,2359224.34800,533,16.173,1360064.10220,0,5.092e-05
2025-03-22 17:09:00,84101.0,84101.0,84100.9,84100.9,6.919,1742663399999,581894.39450,186,2.674,224886.07400,0,5.092e-05
2025-03-22 17:10:00,84101.0,84101.0,84100.9,84101.0,9.379,1742663459999,788782.91610,230,5.750,483580.75000,0,5.092e-05
2025-03-22 17:11:00,84100.9,84103.3,84095.9,84103.3,16.592,1742663519999,1395363.54550,512,11.647,979490.58470,0,5.092e-05
2025-03-22 17:12:00,84103.3,84103.3,84103.2,84103.2,6.156,1742663579999,517739.46490,152,1.657,139359.16810,0,5.092e-05
2025-03-22 17:13:00,84103.2,84110.1,84103.2,84110.1,24.672,1742663639999,2075114.90290,326,20.252,1703349.54610,0,5.092e-05
2025-03-22 17:14:00,84110.0,84114.7,84110.0,84114.3,7.966,1742663699999,670029.82690,247,6.161,518210.15970,0,5.092e-05
2025-03-22 17:15:00,84114.2,84152.5,84110.2,84110.2,113.964,1742663759999,9588354.36200,1531,88.974,7485925.97770,0,5.092e-05
2025-03-22 17:16:00,84110.2,84110.3,84088.0,84088.1,34.839,1742663819999,2930234.04950,449,4.221,355028.50250,0,5.092e-05
2025-03-22 17:17:00,84088.0,84099.6,84088.0,84091.0,40.725,1742663879999,3424810.04840,416,13.291,1117669.74480,0,5.092e-05
2025-03-22 17:18:00,84091.0,84113.9,84091.0,84100.1,64.266,1742663939999,5404821.45030,642,59.833,5031978.15340,0,5.092e-05
2025-03-22 17:19:00,84100.1,84100.1,84085.4,84097.5,31.552,1742663999999,2653321.07190,479,27.133,2281711.17190,0,5.092e-05
2025-03-22 17:20:00,84097.6,84107.4,84097.5,84107.3,26.762,1742664059999,2250766.42370,409,20.063,1687332.08920,0,5.092e-05
2025-03-22 17:21:00,84107.4,84107.4,84084.2,84092.3,35.778,1742664119999,3008836.72780,536,18.497,1555424.14020,0,5.092e-05
2025-03-22 17:22:00,84092.4,84100.0,84088.8,84100.0,10.98,1742664179999,923316.27060,284,9.726,817865.33790,0,5.092e-05
2025-03-22 17:23:00,84100.0,84122.2,84099.9,84122.1,74.492,1742664239999,6265335.50450,379,71.817,6040347.87020,0,5.092e-05
2025-03-22 17:24:00,84122.1,84162.6,84122.1,84150.6,72.176,1742664299999,6073561.31650,1044,55.223,4646852.52080,0,5.092e-05
2025-03-22 17:25:00,84150.6,84150.6,84133.0,84139.0,22.93,1742664359999,1929347.20990,444,15.606,1313073.01930,0,5.092e-05
2025-03-22 17:26:00,84139.0,84150.6,84139.0,84150.6,27.775,1742664419999,2337125.70350,361,26.101,2196259.20230,0,5.092e-05
2025-03-22 17:27:00,84150.5,84150.5,84140.3,84140.3,7.576,1742664479999,637485.40900,261,2.888,242997.47520,0,5.092e-05
2025-03-22 17:28:00,84140.3,84144.1,84140.3,84144.1,31.954,1742664539999,2688719.99050,434,26.958,2268336.77370,0,5.092e-05
2025-03-22 17:29:00,84144.1,84144.1,84144.0,84144.1,18.316,1742664599999,1541182.32060,253,8.166,687120.72060,0,5.092e-05
2025-03-22 17:30:00,84144.0,84144.1,84114.4,84118.5,29.722,1742664659999,2500457.80020,568,9.471,796663.54020,0,5.092e-05
2025-03-22 17:31:00,84118.6,84127.8,84118.5,84127.8,13.72,1742664719999,1154179.53070,319,8.710,732701.07260,0,5.092e-05
2025-03-22 17:32:00,84127.8,84140.3,84127.7,84140.2,13.23,1742664779999,1113116.19270,352,7.445,626368.94710,0,5.092e-05
2025-03-22 17:33:00,84140.2,84140.3,84129.9,84130.0,8.428,1742664839999,709121.20200,353,2.666,224313.45240,0,5.092e-05
2025-03-22 17:34:00,84130.0,84138.4,84129.9,84132.6,22.205,1742664899999,1868229.74820,388,5.861,493097.36130,0,5.092e-05
2025-03-22 17:35:00,84132.6,84145.6,84130.0,84130.0,57.694,1742664959999,4854184.41240,601,50.593,4256720.35580,0,5.092e-05
2025-03-22 17:36:00,84130.0,84139.1,84129.9,84130.0,38.698,1742665019999,3255725.07180,536,33.270,2799061.13970,0,5.092e-05
2025-03-22 17:37:00,84130.0,84130.0,84129.3,84129.3,11.812,1742665079999,993740.52320,289,0.673,56619.38620,0,5.092e-05
2025-03-22 17:38:00,84129.3,84129.4,84129.3,84129.4,7.017,1742665139999,590335.52260,222,2.245,188870.50300,0,5.092e-05
2025-03-22 17:39:00,84129.4,84136.6,84127.2,84128.3,18.316,1742665199999,1540926.93380,471,10.942,920541.75850,0,5.092e-05
2025-03-22 17:40:00,84128.3,84128.3,84125.0,84126.9,7.552,1742665259999,635317.59640,229,5.478,460839.33340,0,5.092e-05
2025-03-22 17:41:00,84127.0,84168.0,84126.9,84163.6,61.342,1742665319999,5162265.96320,805,52.369,4407106.53390,0,5.092e-05
2025-03-22 17:42:00,84163.7,84187.7,84161.5,84171.2,114.603,1742665379999,9646239.63140,1490,82.099,6910254.69440,0,5.092e-05
2025-03-22 17:43:00,84171.2,84186.3,84167.6,84175.3,40.769,1742665439999,3431860.81130,684,31.718,2669940.74370,0,5.092e-05
2025-03-22 17:44:00,84175.3,84190.4,84175.3,84190.4,14.265,1742665499999,1200888.43660,533,8.017,674895.67290,0,5.092e-05
2025-03-22 17:45:00,84190.4,84190.4,84154.3,84154.3,22.404,1742665559999,1885842.01040,713,4.469,376184.46890,0,5.092e-05
2025-03-22 17:46:00,84154.2,84158.2,84147.5,84158.2,16.65,1742665619999,1401080.16760,433,4.435,373204.35880,0,5.092e-05
2025-03-22 17:47:00,84158.2,84168.5,84158.2,84168.5,10.548,1742665679999,887798.51640,284,4.186,352321.70800,0,5.092e-05
2025-03-22 17:48:00,84168.5,84218.8,84168.5,84211.4,69.945,1742665739999,5889353.19640,1402,56.686,4772854.04540,0,5.092e-05
2025-03-22 17:49:00,84211.4,84217.8,84211.2,84217.7,44.371,1742665799999,3736653.27630,624,36.882,3105987.19010,0,5.092e-05
2025-03-22 17:50:00,84217.7,84231.4,84217.7,84227.7,31.147,1742665859999,2623450.51930,745,17.446,1469426.90120,0,5.092e-05
2025-03-22 17:51:00,84227.7,84227.7,84220.1,84227.6,18.677,1742665919999,1573045.01810,737,4.189,352816.68840,0,5.092e-05
2025-03-22 17:52:00,84227.6,84227.6,84221.0,84221.0,27.823,1742665979999,2343441.47730,365,4.863,409592.97530,0,5.092e-05
2025-03-22 17:53:00,84221.0,84227.6,84220.0,84221.5,34.119,1742666039999,2873604.09080,598,20.310,1710545.26140,0,5.092e-05
2025-03-22 17:54:00,84221.5,84221.5,84186.2,84206.8,183.465,1742666099999,15447782.94850,1567,13.832,1164628.60840,0,5.092e-05
2025-03-22 17:55:00,84206.7,84210.9,84206.7,84210.9,12.149,1742666159999,1023053.53370,318,8.493,715183.18640,0,5.092e-05
2025-03-22 17:56:00,84210.8,84210.9,84203.4,84203.4,15.094,1742666219999,1271018.86720,261,3.342,281421.21720,0,5.092e-05
2025-03-22 17:57:00,84203.5,84223.6,84203.4,84219.3,32.747,1742666279999,2757910.25270,522,26.350,2219146.04850,0,5.092e-05
2025-03-22 17:58:00,84219.2,84219.3,84214.3,84214.4,13.913,1742666339999,1171695.31710,265,10.894,917444.21430,0,5.092e-05
2025-03-22 17:59:00,84214.3,84214.4,84201.8,84201.8,17.199,1742666399999,1448287.72580,385,3.083,259618.43270,0,5.092e-05
2025-03-22 18:00:00,84201.8,84218.6,84201.8,84218.5,21.851,1742666459999,1840092.06570,487,16.415,1382296.73130,0,5.092e-05
2025-03-22 18:01:00,84218.5,84218.6,84213.6,84218.4,28.006,1742666519999,2358556.36420,421,21.530,1813174.80820,0,5.092e-05
2025-03-22 18:02:00,84218.4,84230.0,84218.4,84222.6,23.364,1742666579999,1967830.46150,572,12.145,1022898.35110,0,5.092e-05
2025-03-22 18:03:00,84222.6,84222.8,84182.9,84186.0,172.324,1742666639999,14510147.55610,1099,7.002,589652.52160,0,5.092e-05
2025-03-22 18:04:00,84186.0,84189.8,84186.0,84189.8,21.803,1742666699999,1835551.34510,328,13.380,1126426.33420,0,5.092e-05
2025-03-22 18:05:00,84189.7,84198.2,84186.0,84186.0,36.872,1742666759999,3104347.02560,496,9.933,836271.55790,0,5.092e-05
2025-03-22 18:06:00,84186.0,84186.1,84168.4,84168.4,156.326,1742666819999,13159669.28670,849,19.756,1663153.42070,0,5.092e-05
2025-03-22 18:07:00,84168.4,84168.5,84165.5,84165.5,10.743,1742666879999,904200.56090,346,3.216,270679.88260,0,5.092e-05
2025-03-22 18:08:00,84165.5,84165.6,84165.5,84165.5,13.372,1742666939999,1125461.11380,220,0.478,40231.15680,0,5.092e-05
2025-03-22 18:09:00,84165.5,84182.9,84165.5,84176.4,46.997,1742666999999,3955795.67140,594,24.827,2089642.80800,0,5.092e-05
2025-03-22 18:10:00,84176.5,84176.5,84176.4,84176.5,5.77,1742667059999,485697.96600,149,1.380,116163.57000,0,5.092e-05
2025-03-22 18:11:00,84176.4,84195.1,84176.4,84195.1,8.905,1742667119999,749605.78610,369,3.947,332258.55810,0,5.092e-05
2025-03-22 18:12:00,84195.1,84231.4,84195.0,84224.2,56.14,1742667179999,4727778.18380,907,51.913,4371771.29290,0,5.092e-05
2025-03-22 18:13:00,84224.1,84224.2,84219.0,84219.0,13.455,1742667239999,1133209.53650,333,7.623,642021.65580,0,5.092e-05
2025-03-22 18:14:00,84219.1,84219.1,84214.2,84214.3,14.949,1742667299999,1258976.79430,270,10.437,878985.36750,0,5.092e-05
2025-03-22 18:15:00,84214.2,84226.8,84214.2,84222.7,43.954,1742667359999,3701785.64450,724,38.950,3280352.45820,0,5.092e-05
2025-03-22 18:16:00,84222.8,84232.2,84222.7,84230.0,28.877,1742667419999,2432295.43700,541,21.057,1773602.26590,0,5.092e-05
2025-03-22 18:17:00,84229.9,84233.0,84229.9,84232.9,13.32,1742667479999,1121960.58030,354,7.378,621456.41230,0,5.092e-05
2025-03-22 18:18:00,84232.9,84233.0,84216.1,84216.1,15.004,1742667539999,1263791.26150,436,7.215,607732.06440,0,5.092e-05
2025-03-22 18:19:00,84216.1,84289.9,84216.1,84277.7,158.309,1742667599999,13339346.36650,1984,124.678,10505107.83650,0,5.092e-05
2025-03-22 18:20:00,84277.8,84277.8,84249.0,84249.1,25.984,1742667659999,2189370.45590,568,10.499,884599.37850,0,5.092e-05
2025-03-22 18:21:00,84249.0,84249.1,84249.0,84249.0,9.295,1742667719999,783094.89680,235,4.418,372212.52380,0,5.092e-05
2025-03-22 18:22:00,84249.0,84249.2,84249.0,84249.1,19.205,1742667779999,1618003.55870,314,14.958,1260198.04930,0,5.092e-05
2025-03-22 18:23:00,84249.2,84292.0,84249.1,84249.2,106.949,1742667839999,9012970.32630,1294,86.145,7259981.34510,0,5.092e-05
2025-03-22 18:24:00,84249.2,84249.2,84218.1,84218.1,29.053,1742667899999,2447166.71010,606,6.335,533595.66580,0,5.092e-05
2025-03-22 18:25:00,84218.1,84218.2,84218.1,84218.1,12.326,1742667959999,1038072.47330,210,1.727,145444.83140,0,5.092e-05
2025-03-22 18:26:00,84218.1,84226.8,84218.1,84226.7,19.903,1742668019999,1676269.47010,375,14.908,1255558.88360,0,5.092e-05
2025-03-22 18:27:00,84226.8,84226.8,84201.2,84201.2,13.432,1742668079999,1131148.45550,471,1.148,96678.71600,0,5.092e-05
2025-03-22 18:28:00,84201.2,84201.3,84176.0,84178.0,29.86,1742668139999,2513781.61250,677,1.594,134191.70550,0,5.092e-05
2025-03-22 18:29:00,84178.0,84178.1,84160.0,84160.0,59.945,1742668199999,5045365.70050,563,3.369,283543.09890,0,5.092e-05
2025-03-22 18:30:00,84160.0,84160.1,84155.5,84155.6,30.529,1742668259999,2569250.17840,551,19.102,1607569.60780,0,5.092e-05
2025-03-22 18:31:00,84155.6,84191.9,84155.5,84191.8,61.584,1742668319999,5183520.99100,885,57.220,4816242.65470,0,5.092e-05
2025-03-22 18:32:00,84191.9,84191.9,84157.5,84157.6,17.902,1742668379999,1506895.54090,569,3.033,255332.74140,0,5.092e-05
2025-03-22 18:33:00,84157.5,84162.7,84157.5,84162.7,16.685,1742668439999,1404174.74450,376,12.896,1085301.13700,0,5.092e-05
2025-03-22 18:34:00,84162.7,84162.7,84162.6,84162.6,11.167,1742668499999,939844.51680,282,7.626,641824.75020,0,5.092e-05
2025-03-22 18:35:00,84162.7,84172.2,84157.9,84171.9,36.91,1742668559999,3106361.92980,558,23.561,1982894.99820,0,5.092e-05
2025-03-22 18:36:00,84171.9,84172.0,84167.1,84167.2,12.48,1742668619999,1050431.71480,285,1.789,150582.19600,0,5.092e-05
2025-03-22 18:37:00,84167.1,84167.2,84164.4,84164.4,8.323,1742668679999,700517.39670,280,2.493,209825.90280,0,5.092e-05
2025-03-22 18:38:00,84164.4,84182.3,84160.0,84182.3,22.807,1742668739999,1919584.87070,568,17.499,1472854.92850,0,5.092e-05
2025-03-22 18:39:00,84182.3,84182.3,84177.0,84177.1,17.317,1742668799999,1457781.37490,315,2.070,174257.10100,0,5.092e-05
2025-03-22 18:40:00,84177.0,84202.3,84177.0,84202.2,16.786,1742668859999,1413275.17310,449,11.470,965656.87440,0,5.092e-05
2025-03-22 18:41:00,84202.3,84208.4,84202.2,84208.4,23.278,1742668919999,1960129.94050,344,19.576,1648391.17340,0,5.092e-05
2025-03-22 18:42:00,84208.4,84214.7,84208.3,84214.6,8.858,1742668979999,745949.44130,225,7.225,608430.38530,0,5.092e-05
2025-03-22 18:43:00,84214.7,84214.7,84214.6,84214.6,8.497,1742669039999,715571.71690,264,2.607,219547.72290,0,5.092e-05
2025-03-22 18:44:00,84214.6,84287.2,84214.6,84280.8,88.777,1742669099999,7480753.31580,1262,43.502,3665305.26570,0,5.092e-05
2025-03-22 18:45:00,84280.7,84291.4,84273.5,84273.5,64.333,1742669159999,5422225.53830,835,10.385,875252.90730,0,5.092e-05
2025-03-22 18:46:00,84273.5,84273.6,84253.6,84254.9,20.628,1742669219999,1738129.19170,503,2.012,169520.50980,0,5.092e-05
2025-03-22 18:47:00,84254.9,84255.0,84254.9,84254.9,9.493,1742669279999,799831.97280,213,2.476,208615.33950,0,5.092e-05
2025-03-22 18:48:00,84254.9,84255.0,84254.9,84254.9,23.173,1742669339999,1952439.55090,330,7.532,634608.66000,0,5.092e-05
2025-03-22 18:49:00,84254.9,84289.2,84252.5,84256.7,46.461,1742669399999,3915561.77830,923,28.245,2380438.26700,0,5.092e-05
2025-03-22 18:50:00,84256.8,84260.8,84226.8,84233.5,16.098,1742669459999,1356092.50220,618,5.571,469274.36120,0,5.092e-05
2025-03-22 18:51:00,84233.4,84240.0,84233.4,84233.4,7.074,1742669519999,595887.75140,342,3.449,290529.86290,0,5.092e-05
2025-03-22 18:52:00,84233.4,84235.0,84227.9,84231.3,14.396,1742669579999,1212615.98590,375,1.901,160123.54210,0,5.092e-05
2025-03-22 18:53:00,84231.3,84231.3,84227.9,84227.9,5.335,1742669639999,449358.78720,191,2.109,177636.85200,0,5.092e-05
2025-03-22 18:54:00,84227.9,84236.7,84227.9,84230.5,8.375,1742669699999,705446.01320,427,3.166,266678.81420,0,5.092e-05
2025-03-22 18:55:00,84230.5,84251.0,84230.4,84250.9,8.919,1742669759999,751289.93270,382,6.209,523016.26250,0,5.092e-05
2025-03-22 18:56:00,84250.9,84251.0,84219.0,84223.0,13.068,1742669819999,1100877.27790,504,3.780,318441.62990,0,5.092e-05
2025-03-22 18:57:00,84223.0,84223.1,84214.6,84214.6,16.075,1742669879999,1353831.42930,268,0.522,43960.31580,0,5.092e-05
2025-03-22 18:58:00,84214.6,84214.7,84202.6,84205.6,22.654,1742669939999,1907682.06080,488,5.275,444175.33260,0,5.092e-05
2025-03-22 18:59:00,84205.6,84205.7,84205.6,84205.7,2.861,1742669999999,240912.39390,174,1.723,145086.42110,0,5.092e-05
2025-03-22 19:00:00,84205.6,84215.3,84200.8,84200.8,26.203,1742670059999,2206540.08450,752,11.610,977638.73430,0,5.092e-05
2025-03-22 19:01:00,84200.5,84200.6,84165.5,84165.5,50.61,1742670119999,4260377.30670,601,2.957,248886.87860,0,5.092e-05
2025-03-22 19:02:00,84165.5,84174.0,84165.5,84173.9,14.36,1742670179999,1208632.13970,351,12.298,1035081.14830,0,5.092e-05
2025-03-22 19:03:00,84173.9,84194.2,84173.9,84194.2,16.259,1742670239999,1368738.18410,362,13.254,1115743.39760,0,5.092e-05
2025-03-22 19:04:00,84194.1,84194.2,84194.1,84194.2,4.878,1742670299999,410699.21700,192,3.972,334419.36240,0,5.092e-05
2025-03-22 19:05:00,84194.1,84194.2,84194.1,84194.1,7.394,1742670359999,622531.48660,230,3.112,262012.35040,0,5.092e-05
2025-03-22 19:06:00,84194.2,84194.2,84194.1,84194.2,10.686,1742670419999,899699.06150,246,9.089,765241.08380,0,5.092e-05
2025-03-22 19:07:00,84194.1,84214.7,84189.4,84189.4,34.626,1742670479999,2915602.67130,737,21.283,1792010.87390,0,5.092e-05
2025-03-22 19:08:00,84189.5,84196.1,84189.4,84196.1,8.4,1742670539999,707203.17620,262,5.255,442426.55810,0,5.092e-05
2025-03-22 19:09:00,84196.1,84196.1,84169.1,84180.0,65.474,1742670599999,5511840.01790,782,10.883,916084.94060,0,5.092e-05
2025-03-22 19:10:00,84180.0,84216.2,84174.3,84216.1,219.601,1742670659999,18487606.21530,1577,112.883,9502905.11750,0,5.092e-05
2025-03-22 19:11:00,84216.2,84216.2,84216.1,84216.2,5.876,1742670719999,494854.30180,117,4.982,419565.10840,0,5.092e-05
2025-03-22 19:12:00,84216.1,84216.2,84200.5,84211.6,15.972,1742670779999,1345028.90910,447,4.011,337754.04580,0,5.092e-05
2025-03-22 19:13:00,84211.5,84211.5,84201.5,84210.9,12.432,1742670839999,1046863.19540,377,4.600,387344.06580,0,5.092e-05
2025-03-22 19:14:00,84210.9,84211.0,84195.5,84197.6,34.57,1742670899999,2911058.64020,395,5.123,431340.41340,0,5.092e-05
2025-03-22 19:15:00,84197.5,84204.9,84167.3,84172.4,29.978,1742670959999,2523977.83600,699,7.420,624705.10900,0,5.092e-05
2025-03-22 19:16:00,84172.4,84180.0,84172.3,84180.0,5.274,1742671019999,443935.20750,257,3.449,290314.61920,0,5.092e-05
2025-03-22 19:17:00,84180.0,84188.1,84179.9,84186.2,6.753,1742671079999,568502.49250,369,3.639,306346.78540,0,5.092e-05
